ID,Dataset,Recording time,Rain,Rain state,Wind,Sea state,Name,CPA time,Ship ID,SHIPTYPE,DETAILED TYPE,Length
1419,D,300,0.2,Light,5.3,3,MARFORT 22, - ,342,Tug,Tug,19
1420,D,260,0,No rain,4.6,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1421,D,300,0,No rain,7,4,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1422,D,240,0,No rain,2.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1423,D,300,0,No rain,5.8,3,RED I, - ,478,Special Craft,Pilot Vessel,12
1424,D,247,0,No rain,2.5,1,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1425,D,300,0,No rain,3.2,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1426,D,300,0,No rain,6.1,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1427,D,169,0,No rain,4.2,2,URANUS, - ,613,Tug,Tug,25
1428,D,300,0,No rain,9.6,4,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1429,D,300,0,No rain,4.4,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1430,D,300,0,No rain,3.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1431,D,205,0,No rain,4.4,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1432,D,300,0,No rain,6.4,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1433,D,300,0,No rain,13,6,OLYMPIC LUCK, - ,429,Tanker,Crude Oil Tanker,340
1434,D,300,0,No rain,1.2,1,LYRA, - ,306,Tug,Tug,24
1435,D,300,0,No rain,2.6,2,NOMADIC MILDE, - ,408,Cargo,General Cargo,138
1436,D,300,0,No rain,6.1,3,GRAIN WAY, - ,216,Cargo,Bulk Carrier,160
1437,D,229,0,No rain,4.4,2,ULTRA BOSQUE, - ,607,Cargo,Bulk Carrier,180
1438,D,300,0,No rain,10.1,5,MSC AQUARIUS, - ,376,Cargo,Container Ship,300
1439,D,300,1.4,Moderate, - , - ,BS UBATUBA, - ,72,Special Craft,Offshore Supply Ship,48
1440,D,258,0,No rain,7,4,ALP STRIKER, - ,16,Special Craft,Anchor Handling Vessel,89
1441,D,300,0,No rain,7,4,ALP STRIKER, - ,16,Special Craft,Anchor Handling Vessel,89
1442,D,240,0,No rain,2.7,2,OCTOPUS, - ,425,Pleasure Craft,Yacht,126
1443,D,200,0,No rain,3.5,2,PILOT 10, - ,453,Special Craft,Pilot Vessel,11
1444,D,300,0.2,Light,9,4,PILOT 10, - ,453,Special Craft,Pilot Vessel,11
1445,D,249,0,No rain,2,1,PILOT 02, - ,449,Special Craft,Pilot Vessel,12
1446,E,150,0,No rain,2.1,1, - , - , - , - , - , - 
1447,E,150,0,No rain,5.9,3, - , - , - , - , - , - 
1448,E,150,0,No rain,3.3,2, - , - , - , - , - , - 
1449,E,150,0,No rain,4.1,2, - , - , - , - , - , - 
1450,E,150,0,No rain,4,2, - , - , - , - , - , - 
1451,E,150,0,No rain,4.4,2, - , - , - , - , - , - 
1452,E,150,0,No rain,5.5,3, - , - , - , - , - , - 
1453,E,150,0,No rain,9.2,4, - , - , - , - , - , - 
1454,E,150,0,No rain,2.8,2, - , - , - , - , - , - 
1455,E,150,0,No rain,3,2, - , - , - , - , - , - 
1456,E,150,0,No rain,2.9,2, - , - , - , - , - , - 
1457,E,150,0,No rain,2.9,2, - , - , - , - , - , - 
1458,E,150,0,No rain,3.3,2, - , - , - , - , - , - 
1459,E,150,0,No rain,7.3,4, - , - , - , - , - , - 
1460,E,150,0,No rain,7.4,4, - , - , - , - , - , - 
1461,E,150,0,No rain,2.1,1, - , - , - , - , - , - 
1462,E,150,0,No rain,7.9,4, - , - , - , - , - , - 
1463,E,150,0,No rain,5.5,3, - , - , - , - , - , - 
1464,E,150,0,No rain,3.2,2, - , - , - , - , - , - 
1465,E,150,0,No rain,3.6,2, - , - , - , - , - , - 
1466,E,150,0,No rain,1.7,1, - , - , - , - , - , - 
1467,E,150,0,No rain,2,1, - , - , - , - , - , - 
1468,E,150,0,No rain,3.5,2, - , - , - , - , - , - 
1469,E,150,0,No rain,8.5,4, - , - , - , - , - , - 
1470,E,150,0,No rain,8.2,4, - , - , - , - , - , - 
1471,E,150,0,No rain,7.8,4, - , - , - , - , - , - 
1472,E,150,0,No rain,6.7,3, - , - , - , - , - , - 
1473,E,150,0,No rain,6.3,3, - , - , - , - , - , - 
1474,E,150,0,No rain,10.2,5, - , - , - , - , - , - 
1475,E,150,0,No rain,13.6,6, - , - , - , - , - , - 
1476,E,150,0,No rain,20,7, - , - , - , - , - , - 
1477,E,150,0,No rain,1.6,1, - , - , - , - , - , - 
1478,E,150,0,No rain,2.5,1, - , - , - , - , - , - 
1479,E,150,0,No rain,3.6,2, - , - , - , - , - , - 
1480,E,150,0,No rain,7.3,4, - , - , - , - , - , - 
1481,E,150,0,No rain,15.1,6, - , - , - , - , - , - 
1482,E,150,0,No rain,16.4,6, - , - , - , - , - , - 
1483,E,150,0,No rain,10.1,5, - , - , - , - , - , - 
1484,E,150,0,No rain,4.9,3, - , - , - , - , - , - 
1485,E,150,0,No rain,15.7,6, - , - , - , - , - , - 
1486,E,150,0,No rain,13.5,6, - , - , - , - , - , - 
1487,E,150,0,No rain,11.3,5, - , - , - , - , - , - 
1488,E,150,0,No rain,5.1,3, - , - , - , - , - , - 
1489,E,150,0,No rain,4.6,3, - , - , - , - , - , - 
1490,E,150,0,No rain,7.8,4, - , - , - , - , - , - 
1491,E,150,0,No rain,7,4, - , - , - , - , - , - 
1492,E,150,0,No rain,5.5,3, - , - , - , - , - , - 
1493,E,150,0,No rain,4.9,3, - , - , - , - , - , - 
1494,E,150,0,No rain,4.6,3, - , - , - , - , - , - 
1495,E,150,0,No rain,4.2,2, - , - , - , - , - , - 
1496,E,150,0,No rain,10.1,5, - , - , - , - , - , - 
1497,E,150,0,No rain,7.1,4, - , - , - , - , - , - 
1498,E,150,0,No rain,4.8,3, - , - , - , - , - , - 
1499,E,150,0,No rain,4.7,3, - , - , - , - , - , - 
1500,E,150,0,No rain,1.8,1, - , - , - , - , - , - 
1501,E,150,0,No rain,5.7,3, - , - , - , - , - , - 
1502,E,150,0,No rain,4.4,2, - , - , - , - , - , - 
1503,E,150,0,No rain,2.9,2, - , - , - , - , - , - 
1504,E,150,0,No rain,2.8,2, - , - , - , - , - , - 
1505,E,150,0,No rain,1.3,1, - , - , - , - , - , - 
1506,E,150,0,No rain,4.6,3, - , - , - , - , - , - 
1507,E,150,0,No rain,1.4,1, - , - , - , - , - , - 
1508,E,150,0,No rain,2.5,1, - , - , - , - , - , - 
1509,E,150,0,No rain,10.1,5, - , - , - , - , - , - 
1510,E,150,0,No rain,8.4,4, - , - , - , - , - , - 
1511,E,150,0,No rain,6.1,3, - , - , - , - , - , - 
1512,E,150,0,No rain,10.6,5, - , - , - , - , - , - 
1513,E,150,0,No rain,4.8,3, - , - , - , - , - , - 
1514,E,150,0,No rain,2.1,1, - , - , - , - , - , - 
1515,E,150,0,No rain,2.1,1, - , - , - , - , - , - 
1516,E,150,0,No rain,9.2,4, - , - , - , - , - , - 
1517,E,150,0,No rain,13.1,6, - , - , - , - , - , - 
1518,E,150,0,No rain,8.2,4, - , - , - , - , - , - 
1519,E,150,0,No rain,4.7,3, - , - , - , - , - , - 
1520,E,150,0,No rain,11.3,5, - , - , - , - , - , - 
1521,E,150,0,No rain,3.4,2, - , - , - , - , - , - 
1522,E,150,0,No rain,5.5,3, - , - , - , - , - , - 
1523,E,150,0,No rain,10.2,5, - , - , - , - , - , - 
1524,E,150,0,No rain,1.5,1, - , - , - , - , - , - 
1525,E,150,0,No rain,11.1,5, - , - , - , - , - , - 
1526,E,150,0,No rain,1.4,1, - , - , - , - , - , - 
1527,E,150,0,No rain,12.9,6, - , - , - , - , - , - 
1528,E,150,0,No rain,14.3,6, - , - , - , - , - , - 
1529,E,150,0,No rain,13.2,6, - , - , - , - , - , - 
1530,E,150,0,No rain,13.6,6, - , - , - , - , - , - 
1531,E,150,0,No rain,19.3,6, - , - , - , - , - , - 
1532,E,150,0,No rain,11.8,5, - , - , - , - , - , - 
1533,E,150,0,No rain,11.7,5, - , - , - , - , - , - 
1534,E,150,0,No rain,10.2,5, - , - , - , - , - , - 
1535,E,150,0,No rain,10.1,5, - , - , - , - , - , - 
1536,E,150,0,No rain,2.4,1, - , - , - , - , - , - 
1537,E,150,0,No rain,12.3,5, - , - , - , - , - , - 
1538,E,150,0,No rain,15.5,6, - , - , - , - , - , - 
1539,E,150,0,No rain,11.2,5, - , - , - , - , - , - 
1540,E,150,0,No rain,16.7,6, - , - , - , - , - , - 
1541,E,150,0,No rain,10.8,5, - , - , - , - , - , - 
1542,E,150,0,No rain,4.4,2, - , - , - , - , - , - 
1543,E,150,0,No rain,6.3,3, - , - , - , - , - , - 
1544,E,150,0,No rain,14.6,6, - , - , - , - , - , - 
1545,E,150,0,No rain,17.8,6, - , - , - , - , - , - 
1546,E,150,0,No rain,2.3,1, - , - , - , - , - , - 
1547,E,150,0,No rain,4.6,3, - , - , - , - , - , - 
1548,E,150,0,No rain,3,2, - , - , - , - , - , - 
1549,E,150,0,No rain,3,2, - , - , - , - , - , - 
1550,E,150,0,No rain,7.7,4, - , - , - , - , - , - 
1551,E,150,0,No rain,4,2, - , - , - , - , - , - 
1552,E,150,0,No rain,8.7,4, - , - , - , - , - , - 
1553,E,150,0,No rain,2.2,1, - , - , - , - , - , - 
1554,E,150,0,No rain,7.5,4, - , - , - , - , - , - 
1555,E,150,0,No rain,7.2,4, - , - , - , - , - , - 
1556,E,150,0,No rain,7.4,4, - , - , - , - , - , - 
1557,E,150,0,No rain,11.5,5, - , - , - , - , - , - 
1558,E,150,0,No rain,15.2,6, - , - , - , - , - , - 
1559,E,150,0,No rain,15.9,6, - , - , - , - , - , - 
1560,E,150,0,No rain,1.4,1, - , - , - , - , - , - 
1561,E,150,0,No rain,6.7,3, - , - , - , - , - , - 
1562,E,150,0,No rain,3.7,2, - , - , - , - , - , - 
1563,E,150,0,No rain,2.2,1, - , - , - , - , - , - 
1564,E,150,0,No rain,8.3,4, - , - , - , - , - , - 
1565,E,150,0,No rain,2,1, - , - , - , - , - , - 
1566,E,150,0,No rain,9.6,4, - , - , - , - , - , - 
1567,E,150,0,No rain,10,5, - , - , - , - , - , - 
1568,E,150,0,No rain,10.5,5, - , - , - , - , - , - 
1569,E,150,0,No rain,12.7,6, - , - , - , - , - , - 
1570,E,150,0,No rain,11.9,5, - , - , - , - , - , - 
1571,E,150,0,No rain,11.9,5, - , - , - , - , - , - 
1572,E,150,0,No rain,2.3,1, - , - , - , - , - , - 
1573,E,150,0,No rain,5.3,3, - , - , - , - , - , - 
1574,E,150,0,No rain,12.4,5, - , - , - , - , - , - 
1575,E,150,0,No rain,16.9,6, - , - , - , - , - , - 
1576,E,150,0,No rain,10.1,5, - , - , - , - , - , - 
1577,E,150,0,No rain,3.4,2, - , - , - , - , - , - 
1578,E,150,0,No rain,2.5,1, - , - , - , - , - , - 
1579,E,150,0,No rain,8.3,4, - , - , - , - , - , - 
1580,E,150,0,No rain,13.5,6, - , - , - , - , - , - 
1581,E,150,0,No rain,15.8,6, - , - , - , - , - , - 
1582,E,150,0,No rain,13.4,6, - , - , - , - , - , - 
1583,E,150,0,No rain,7.9,4, - , - , - , - , - , - 
1584,E,150,0,No rain,8.8,4, - , - , - , - , - , - 
1585,E,150,0,No rain,5.7,3, - , - , - , - , - , - 
1586,E,150,0,No rain,2.4,1, - , - , - , - , - , - 
1587,E,150,0,No rain,6.7,3, - , - , - , - , - , - 
1588,E,150,0,No rain,3.9,2, - , - , - , - , - , - 
1589,E,150,0,No rain,14.4,6, - , - , - , - , - , - 
1590,E,150,0,No rain,10.7,5, - , - , - , - , - , - 
1591,E,150,0,No rain,2.2,1, - , - , - , - , - , - 
1592,E,150,0,No rain,9.4,4, - , - , - , - , - , - 
1593,E,150,0,No rain,12.4,5, - , - , - , - , - , - 
1594,E,150,0,No rain,15.5,6, - , - , - , - , - , - 
1595,E,150,0,No rain,15.9,6, - , - , - , - , - , - 
1596,E,150,0.4,Light,2.9,2, - , - , - , - , - , - 
1597,E,150,0.4,Light,9.1,4, - , - , - , - , - , - 
1598,E,150,1.6,Moderate,6,3, - , - , - , - , - , - 
1599,E,150,0.6,Light,7,4, - , - , - , - , - , - 
1600,E,150,0.4,Light,3.9,2, - , - , - , - , - , - 
1601,E,150,0.6,Light,15.5,6, - , - , - , - , - , - 
1602,E,150,0.6,Light,5.2,3, - , - , - , - , - , - 
1603,E,150,0.6,Light,5.8,3, - , - , - , - , - , - 
1604,E,150,0.2,Light,4.9,3, - , - , - , - , - , - 
1605,E,150,0.6,Light,3.1,2, - , - , - , - , - , - 
1606,E,150,0.2,Light,3.4,2, - , - , - , - , - , - 
1607,E,150,0.2,Light,6,3, - , - , - , - , - , - 
1608,E,150,3,Moderate,4.2,2, - , - , - , - , - , - 
1609,E,150,8,Heavy,9.2,4, - , - , - , - , - , - 
1610,E,150,5.6,Heavy,5.4,3, - , - , - , - , - , - 
1611,E,150,0.4,Light,5,3, - , - , - , - , - , - 
1612,E,150,0.4,Light,9.5,4, - , - , - , - , - , - 
1613,E,150,0.2,Light,17.1,6, - , - , - , - , - , - 
1614,E,150,0.2,Light,10.1,5, - , - , - , - , - , - 
1615,E,150,0.6,Light,11,5, - , - , - , - , - , - 
1616,E,150,0.4,Light,9.8,4, - , - , - , - , - , - 
1617,E,150,0.2,Light,3.8,2, - , - , - , - , - , - 
1618,E,150,0.2,Light,3.9,2, - , - , - , - , - , - 
1619,E,150,2,Moderate,14.5,6, - , - , - , - , - , - 
1620,E,150,0.8,Light,4,2, - , - , - , - , - , - 
1621,E,150,1.4,Moderate,4.1,2, - , - , - , - , - , - 
1622,E,150,0.2,Light,8.6,4, - , - , - , - , - , - 
1623,E,150,2.6,Moderate,8.3,4, - , - , - , - , - , - 
1624,E,150,4.4,Moderate,6.4,3, - , - , - , - , - , - 
1625,E,150,0.2,Light,9.1,4, - , - , - , - , - , - 
1626,E,150,0.6,Light,11.7,5, - , - , - , - , - , - 
1627,E,150,8.2,Heavy,18.5,6, - , - , - , - , - , - 
1628,E,150,2.4,Moderate,9,4, - , - , - , - , - , - 
1629,E,150,0.2,Light,6.9,3, - , - , - , - , - , - 
1630,E,150,0.2,Light,6.2,3, - , - , - , - , - , - 
1631,E,150,0.4,Light,4,2, - , - , - , - , - , - 
1632,E,150,0.2,Light,8.4,4, - , - , - , - , - , - 
1633,E,150,0.8,Light,1.9,1, - , - , - , - , - , - 
1634,E,150,30,Very Heavy,16.9,6, - , - , - , - , - , - 
1635,E,150,1.4,Moderate,9.4,4, - , - , - , - , - , - 
1636,E,150,0.4,Light,11.4,5, - , - , - , - , - , - 
1637,E,150,0.2,Light,8,4, - , - , - , - , - , - 
1638,E,150,7,Heavy,8.5,4, - , - , - , - , - , - 
1639,E,150,1.4,Moderate,14.6,6, - , - , - , - , - , - 
1640,E,150,0.8,Light,5.3,3, - , - , - , - , - , - 
1641,E,150,1.6,Moderate,6.6,3, - , - , - , - , - , - 
1642,E,150,2.8,Moderate,7,4, - , - , - , - , - , - 
1643,E,150,0.8,Light,6,3, - , - , - , - , - , - 
1644,E,150,5.2,Heavy,7.3,4, - , - , - , - , - , - 
1645,E,150,10.6,Very Heavy,14.5,6, - , - , - , - , - , - 
1646,E,150,6.2,Heavy,8.8,4, - , - , - , - , - , - 
1647,E,150,3,Moderate,3.9,2, - , - , - , - , - , - 
1648,E,150,14.8,Very Heavy,6.4,3, - , - , - , - , - , - 
1649,E,150,0.4,Light,2.8,2, - , - , - , - , - , - 
1650,E,150,0.4,Light,9.4,4, - , - , - , - , - , - 
1651,E,150,0.4,Light,9,4, - , - , - , - , - , - 
1652,E,150,0.2,Light,18.8,6, - , - , - , - , - , - 
1653,E,150,1.4,Moderate,3.6,2, - , - , - , - , - , - 
1654,E,150,0.2,Light,5.2,3, - , - , - , - , - , - 
1655,E,150,0.2,Light,10.9,5, - , - , - , - , - , - 
1656,E,150,0.2,Light,6.8,3, - , - , - , - , - , - 
1657,E,150,0.4,Light,8,4, - , - , - , - , - , - 
1658,E,150,0.6,Light,9.4,4, - , - , - , - , - , - 
1659,E,150,0.2,Light,3.4,2, - , - , - , - , - , - 
1660,E,150,0.2,Light,8.5,4, - , - , - , - , - , - 
1661,E,150,0.4,Light,7.4,4, - , - , - , - , - , - 
1662,E,150,0.6,Light,8.7,4, - , - , - , - , - , - 
1663,E,150,5.8,Heavy,4.5,3, - , - , - , - , - , - 
1664,E,150,0.4,Light,15.9,6, - , - , - , - , - , - 
1665,E,150,0.2,Light,1.6,1, - , - , - , - , - , - 
1666,E,150,3.2,Moderate,10.6,5, - , - , - , - , - , - 
1667,E,150,1.6,Moderate,3,2, - , - , - , - , - , - 
1668,E,150,0.4,Light,2.7,2, - , - , - , - , - , - 
1669,E,150,0.6,Light,2.6,2, - , - , - , - , - , - 
1670,E,150,0.4,Light,9.4,4, - , - , - , - , - , - 
1671,E,150,0.4,Light,12.8,6, - , - , - , - , - , - 
1672,E,150,3.2,Moderate,11,5, - , - , - , - , - , - 
1673,E,150,5,Moderate,3.2,2, - , - , - , - , - , - 
1674,E,150,3.2,Moderate,4.7,3, - , - , - , - , - , - 
1675,E,150,1.6,Moderate,6.4,3, - , - , - , - , - , - 
1676,E,150,0.6,Light,6.3,3, - , - , - , - , - , - 
1677,E,150,1.8,Moderate,12.2,5, - , - , - , - , - , - 
1678,E,150,3.6,Moderate,14.3,6, - , - , - , - , - , - 
1679,E,150,0.2,Light,6.3,3, - , - , - , - , - , - 
1680,E,150,1.6,Moderate,10.1,5, - , - , - , - , - , - 
1681,E,150,0.2,Light,5.4,3, - , - , - , - , - , - 
1682,E,150,0.4,Light,7.9,4, - , - , - , - , - , - 
1683,E,150,1.2,Moderate,7.9,4, - , - , - , - , - , - 
1684,E,150,0.2,Light,12.5,5, - , - , - , - , - , - 
1685,E,150,0.6,Light,2.6,2, - , - , - , - , - , - 
1686,E,150,2.8,Moderate,5.6,3, - , - , - , - , - , - 
1687,E,150,0.4,Light,6.3,3, - , - , - , - , - , - 
1688,E,150,0.2,Light,5.6,3, - , - , - , - , - , - 
1689,E,150,0.6,Light,3.2,2, - , - , - , - , - , - 
1690,E,150,0.4,Light,7.2,4, - , - , - , - , - , - 
1691,E,150,9.8,Heavy,3.8,2, - , - , - , - , - , - 
1692,E,150,1.2,Moderate,5,3, - , - , - , - , - , - 
1693,E,150,0.2,Light,4.2,2, - , - , - , - , - , - 
1694,E,150,0.8,Light,4.5,3, - , - , - , - , - , - 
1695,E,150,0.2,Light,7,4, - , - , - , - , - , - 
1696,E,150,0.6,Light,11.7,5, - , - , - , - , - , - 
1697,E,150,0.8,Light,4.1,2, - , - , - , - , - , - 
1698,E,150,0.2,Light,2.4,1, - , - , - , - , - , - 
1699,E,150,1.2,Moderate,6.6,3, - , - , - , - , - , - 
1700,E,150,0.2,Light,6.9,3, - , - , - , - , - , - 
1701,E,150,0.8,Light,5,3, - , - , - , - , - , - 
1702,E,150,9.2,Heavy,4.2,2, - , - , - , - , - , - 
1703,E,150,1.2,Moderate,14.9,6, - , - , - , - , - , - 
1704,E,150,0.2,Light,7.2,4, - , - , - , - , - , - 
1705,E,150,2.6,Moderate,3.2,2, - , - , - , - , - , - 
1706,E,150,0,No rain,1.8,1, - , - , - , - , - , - 
1707,F,300, - , - , - , - ,BOW ATLANTIC,150,69,Tanker,Oil/Chemical Tanker,142
1708,F,300, - , - , - , - ,TOMINI PROSPERITY,150,586,Cargo,Bulk Carrier,200
1709,F,300, - , - , - , - ,IKEBANA,150,255,Cargo,Container Ship,199
1710,F,300, - , - , - , - ,PORTAITISSA,150,466,Cargo,Bulk Carrier,229
1711,F,300, - , - , - , - ,ANDROS,150,22,Cargo,Bulk Carrier,229
1712,F,300, - , - , - , - ,UNITED SAPPHIRE,150,610,Cargo,Bulk Carrier,229
1713,F,300, - , - , - , - ,CRYSTAL ADMIRER,150,133,Cargo,Bulk Carrier,229
1714,F,300, - , - , - , - ,MAX WARRIOR,150,348,Cargo,Bulk Carrier,300
1715,F,300, - , - , - , - ,BERGE GALDHOPIGGEN,150,61,Cargo,Bulk Carrier,180
1716,F,300, - , - , - , - ,SAN FRANCISCA,150,502,Cargo,Container Ship,300
1717,F,300, - , - , - , - ,FLOURISH DIVA,150,182,Cargo,Bulk Carrier,229
1718,F,300, - , - , - , - ,MAERSK LETICIA,150,319,Cargo,Container Ship,300
1719,F,300, - , - , - , - ,CARINA,150,97,Cargo,Bulk Carrier,190
1720,F,300, - , - , - , - ,STENA CONVOY,150,562,Tanker,Oil/Chemical Tanker,183
1721,F,300, - , - , - , - ,BOW ARCHITECT,150,68,Tanker,Oil/Chemical Tanker,170
1722,F,300, - , - , - , - ,NEW HONOR,150,406,Cargo,Bulk Carrier,229
1723,F,300, - , - , - , - ,BERGE GALDHOPIGGEN,150,61,Cargo,Bulk Carrier,180
1724,F,300, - , - , - , - ,CAMPOS CARRIER,150,81,Special Craft,Offshore Supply Ship,85
1725,F,300, - , - , - , - ,ZHONG YUAN,150,642,Cargo,Bulk Carrier,229
1726,F,300, - , - , - , - ,WESTERN LONDON,150,630,Cargo,Bulk Carrier,180
1727,F,300, - , - , - , - ,AC SPLENDOR,150,4,Cargo,Container Ship,177
1728,F,300, - , - , - , - ,SALVADOR EXPRESS,150,498,Cargo,Cargo - Hazard D ,330
1729,F,300, - , - , - , - ,SEATTLE HARMONY,150,517,Cargo,Bulk Carrier,182
1730,F,300, - , - , - , - ,RADIANT,150,471,Cargo,Bulk Carrier,229
1731,F,300, - , - , - , - ,RAQUEL KNUTSEN,150,472,Tanker,Shuttle Tanker,277
1732,F,300, - , - , - , - ,CHEM BULLDOG,150,111,Tanker,Oil/Chemical Tanker,149
1733,F,300, - , - , - , - ,OCEAN JOY,150,419,Cargo,Bulk Carrier,180
1734,F,300, - , - , - , - ,ANNA KNUTSEN,150,25,Tanker,Shuttle Tanker,276
1735,F,300, - , - , - , - ,DA YU,150,137,Cargo,Bulk Carrier,230
1736,F,300, - , - , - , - ,RUTH,150,487,Cargo,Bulk Carrier,229
1737,F,300, - , - , - , - ,JOHN M CARRAS,150,274,Cargo,Bulk Carrier,229
1738,F,300, - , - , - , - ,GLYKOFILOUSSA,150,208,Cargo,Bulk Carrier,225
1739,F,300, - , - , - , - ,WATER LILY,150,627,Cargo,Wood Chips Carrier,210
1740,F,300, - , - , - , - ,STENA CONDUCTOR,150,561,Tanker,Oil/Chemical Tanker,183
1741,F,300, - , - , - , - ,SILVER HOUSTON,150,528,Tanker,Oil/Chemical Tanker,183
1742,G,300, - , - , - , - ,FAIRFIELD EAGLE, - ,173,Cargo,Bulk Carrier,200
1743,G,130, - , - , - , - ,PORTAITISSA, - ,466,Cargo,Bulk Carrier,229
1744,G,300, - , - , - , - ,SKANDI BOTAFOGO, - ,534,Tug,Supply Vessel,80
1745,G,240, - , - , - , - ,DAPHNE, - ,142,Cargo,Bulk Carrier,229
1746,G,300, - , - , - , - ,SAGITTARIUS, - ,495,Cargo,Bulk Carrier,169
1747,G,300, - , - , - , - ,YOSOR, - ,638,Cargo,Livestock Carrier,123
1748,G,300, - , - , - , - ,SUBSEA VIKING, - ,568,Special Craft,Research/Survey Vessel,103
1749,G,155, - , - , - , - ,FLORIANA, - ,181,Cargo,Bulk Carrier,181
1750,G,300, - , - , - , - ,CETUS NARWHAL, - ,108,Cargo,Bulk Carrier,190
1751,G,290, - , - , - , - ,MAERSK LETICIA, - ,319,Cargo,Container Ship,300
1752,G,300, - , - , - , - ,BOW ARCHITECT, - ,68,Tanker,Oil/Chemical Tanker,170
1753,G,300, - , - , - , - ,STAR ANGELINA, - ,551,Cargo,Bulk Carrier,229
1754,G,300, - , - , - , - ,REM MISTRAL, - ,480,Tug,Supply Vessel,85
1755,G,168, - , - , - , - ,LADY ZANDAVI, - ,290,Cargo,Bulk Carrier,170
1756,G,243, - , - , - , - ,PATRIA NAWASENA 1, - ,442,Cargo,Bulk Carrier,190
1757,G,300, - , - , - , - ,FEDERAL FRANKLIN, - ,174,Cargo,Bulk Carrier,200
1758,G,220, - , - , - , - ,KEY ACTION, - ,283,Cargo,Bulk Carrier,229
1759,G,300, - , - , - , - ,WINDSOR KNUTSEN, - ,632,Tanker,Shuttle Tanker,281
1760,G,208, - , - , - , - ,BBG LAIBIN, - ,57,Cargo,Bulk Carrier,229
1761,G,300, - , - , - , - ,ATHENA, - ,41,Cargo,Bulk Carrier,190
1762,G,227, - , - , - , - ,CYMONA PRIDE, - ,135,Cargo,Bulk Carrier,225
1763,G,189, - , - , - , - ,ALPHA PROGRESS, - ,17,Cargo,Bulk Carrier,229
1764,G,300, - , - , - , - ,SEATTLE HARMONY, - ,517,Cargo,Bulk Carrier,182
1765,G,300, - , - , - , - ,GREAT LINK, - ,227,Cargo,Bulk Carrier,200
1766,G,300, - , - , - , - ,RADIANT, - ,471,Cargo,Bulk Carrier,229
1767,G,300, - , - , - , - ,AEOLIAN FORTUNE, - ,9,Cargo,Bulk Carrier,229
1768,G,300, - , - , - , - ,FEDERAL TOKORO, - ,175,Cargo,Bulk Carrier,190
1769,G,133, - , - , - , - ,FEDERAL TOKORO, - ,175,Cargo,Bulk Carrier,190
1770,G,280, - , - , - , - ,DOGAN, - ,151,Cargo,Bulk Carrier,180
1771,G,300, - , - , - , - ,EPICTETUS, - ,164,Cargo,Bulk Carrier,235
1772,G,300, - , - , - , - ,EAGLE CAMPOS, - ,156,Tanker,Crude Oil Tanker,279
1773,G,300, - , - , - , - ,ALMA, - ,15,Cargo,Bulk Carrier,229
1774,G,300, - , - , - , - ,OCEAN JOY, - ,419,Cargo,Bulk Carrier,180
1775,G,247, - , - , - , - ,SEA FORTRESS, - ,510,Cargo,Bulk Carrier,190
1776,G,300, - , - , - , - ,ANNA KNUTSEN, - ,25,Tanker,Shuttle Tanker,276
1777,G,300, - , - , - , - ,AH UNION, - ,12,Cargo,Bulk Carrier,225
1778,G,300, - , - , - , - ,LYRIC STAR, - ,307,Cargo,Bulk Carrier,229
1779,H,150, - , - , - , - , - , - , - , - , - , - 
1780,H,150, - , - , - , - , - , - , - , - , - , - 
1781,H,150, - , - , - , - , - , - , - , - , - , - 
1782,H,150, - , - , - , - , - , - , - , - , - , - 
1783,H,150, - , - , - , - , - , - , - , - , - , - 
1784,H,150, - , - , - , - , - , - , - , - , - , - 
1785,H,150, - , - , - , - , - , - , - , - , - , - 
1786,H,150, - , - , - , - , - , - , - , - , - , - 
1787,H,150, - , - , - , - , - , - , - , - , - , - 
1788,H,150, - , - , - , - , - , - , - , - , - , - 
1789,H,150, - , - , - , - , - , - , - , - , - , - 
1790,H,150, - , - , - , - , - , - , - , - , - , - 
1791,H,150, - , - , - , - , - , - , - , - , - , - 
1792,H,150, - , - , - , - , - , - , - , - , - , - 
1793,H,150, - , - , - , - , - , - , - , - , - , - 
1794,H,150, - , - , - , - , - , - , - , - , - , - 
1795,H,150, - , - , - , - , - , - , - , - , - , - 
1796,H,150, - , - , - , - , - , - , - , - , - , - 
1797,H,150, - , - , - , - , - , - , - , - , - , - 
1798,H,150, - , - , - , - , - , - , - , - , - , - 
1799,H,150, - , - , - , - , - , - , - , - , - , - 
1800,H,150, - , - , - , - , - , - , - , - , - , - 
1801,H,150, - , - , - , - , - , - , - , - , - , - 
1802,H,150, - , - , - , - , - , - , - , - , - , - 
1803,H,150, - , - , - , - , - , - , - , - , - , - 
1804,H,150, - , - , - , - , - , - , - , - , - , - 
1805,H,150, - , - , - , - , - , - , - , - , - , - 
